grp,vcov,sdcor,Percent,Rmse,Heritability,R_squared,Env.DAP,Vegetation.Index,DAP,Year,Env
Pass,8.76142085418873e-05,0.00936024617955571,12.33,0.0144569962480702,0.2,0.638829147681449,MNH1.2020.27,EXR_median,27,2020,MNH1.2020
Range,0.000292363307110445,0.017098634656324,41.14,0.0144569962480702,0.2,0.638829147681449,MNH1.2020.27,EXR_median,27,2020,MNH1.2020
Replicate,4.1952447467308e-05,0.00647707090182808,5.9,0.0144569962480702,0.2,0.638829147681449,MNH1.2020.27,EXR_median,27,2020,MNH1.2020
Residual,0.00025666139243703,0.0160206551812662,36.12,0.0144569962480702,0.2,0.638829147681449,MNH1.2020.27,EXR_median,27,2020,MNH1.2020
Pedigree,2.19154004544701e-05,0.00468138873139906,36.09,0.00198965003859443,0.808,0.828294687553625,MNH1.2020.27,GminusB_mean,27,2020,MNH1.2020
Pass,6.97546487692529e-06,0.00264111053856617,11.49,0.00198965003859443,0.808,0.828294687553625,MNH1.2020.27,GminusB_mean,27,2020,MNH1.2020
Range,8.14998979219981e-06,0.00285481869690525,13.42,0.00198965003859443,0.808,0.828294687553625,MNH1.2020.27,GminusB_mean,27,2020,MNH1.2020
Replicate,1.32548351093417e-05,0.00364071903740754,21.83,0.00198965003859443,0.808,0.828294687553625,MNH1.2020.27,GminusB_mean,27,2020,MNH1.2020
Residual,1.04262858810059e-05,0.00322897598024604,17.17,0.00198965003859443,0.808,0.828294687553625,MNH1.2020.27,GminusB_mean,27,2020,MNH1.2020
Pedigree,1.30441928444209e-05,0.00361167452083114,17.84,0.00291950192320457,0.625,0.785765968598247,MNH1.2020.27,GminusB_median,27,2020,MNH1.2020
Pass,7.81558401823452e-06,0.00279563660339367,10.69,0.00291950192320457,0.625,0.785765968598247,MNH1.2020.27,GminusB_median,27,2020,MNH1.2020
Range,1.41903652817484e-05,0.00376701012498619,19.4,0.00291950192320457,0.625,0.785765968598247,MNH1.2020.27,GminusB_median,27,2020,MNH1.2020
Replicate,2.24146098331942e-05,0.00473440702022905,30.65,0.00291950192320457,0.625,0.785765968598247,MNH1.2020.27,GminusB_median,27,2020,MNH1.2020
Residual,1.56673945826701e-05,0.00395820598032368,21.42,0.00291950192320457,0.625,0.785765968598247,MNH1.2020.27,GminusB_median,27,2020,MNH1.2020
Pedigree,1.82956644744033e-05,0.00427734315602609,58.59,0.0014963205280576,0.848,0.789464048301998,MNH1.2020.27,GminusR_mean,27,2020,MNH1.2020
Pass,4.12312526613231e-06,0.00203054802113427,13.2,0.0014963205280576,0.848,0.789464048301998,MNH1.2020.27,GminusR_mean,27,2020,MNH1.2020
Range,1.59354204823811e-06,0.00126235575343804,5.1,0.0014963205280576,0.848,0.789464048301998,MNH1.2020.27,GminusR_mean,27,2020,MNH1.2020
Replicate,6.41710070070315e-07,0.00080106808079608,2.05,0.0014963205280576,0.848,0.789464048301998,MNH1.2020.27,GminusR_mean,27,2020,MNH1.2020
Residual,6.5747923253986e-06,0.0025641357852888,21.05,0.0014963205280576,0.848,0.789464048301998,MNH1.2020.27,GminusR_mean,27,2020,MNH1.2020
Pedigree,2.03313747222446e-06,0.00142588129668092,29.99,0.00151804237721001,0.527,0.461965710125067,MNH1.2020.27,GminusR_median,27,2020,MNH1.2020
Pass,6.554326250177e-07,0.000809587935321235,9.67,0.00151804237721001,0.527,0.461965710125067,MNH1.2020.27,GminusR_median,27,2020,MNH1.2020
Range,4.43599715056492e-07,0.000666032818302891,6.54,0.00151804237721001,0.527,0.461965710125067,MNH1.2020.27,GminusR_median,27,2020,MNH1.2020
Replicate,0,0,0,0.00151804237721001,0.527,0.461965710125067,MNH1.2020.27,GminusR_median,27,2020,MNH1.2020
Residual,3.64792174785349e-06,0.0019099533365644,53.8,0.00151804237721001,0.527,0.461965710125067,MNH1.2020.27,GminusR_median,27,2020,MNH1.2020
Pedigree,0.000533703677086233,0.023102027553577,49.53,0.0128549687081489,0.745,0.660393336218701,MNH1.2020.27,GdivB_mean,27,2020,MNH1.2020
Pass,0.000101059348097781,0.0100528278657192,9.38,0.0128549687081489,0.745,0.660393336218701,MNH1.2020.27,GdivB_mean,27,2020,MNH1.2020
Range,6.74641009243663e-05,0.00821365332384843,6.26,0.0128549687081489,0.745,0.660393336218701,MNH1.2020.27,GdivB_mean,27,2020,MNH1.2020
Replicate,9.32899161722569e-06,0.00305433980055031,0.87,0.0128549687081489,0.745,0.660393336218701,MNH1.2020.27,GdivB_mean,27,2020,MNH1.2020
Residual,0.000365917076961449,0.0191289591186099,33.96,0.0128549687081489,0.745,0.660393336218701,MNH1.2020.27,GdivB_mean,27,2020,MNH1.2020
Pedigree,0.000120176061802012,0.0109624842897042,16.88,0.00692322141819655,0.706,0.859282424627474,MNH1.2020.27,GdivB_median,27,2020,MNH1.2020
Pass,3.92806509741549e-05,0.00626742777973188,5.52,0.00692322141819655,0.706,0.859282424627474,MNH1.2020.27,GdivB_median,27,2020,MNH1.2020
Range,0.000313509450241399,0.0177061980741603,44.04,0.00692322141819655,0.706,0.859282424627474,MNH1.2020.27,GdivB_median,27,2020,MNH1.2020
Replicate,0.000138687403117875,0.0117765615999694,19.48,0.00692322141819655,0.706,0.859282424627474,MNH1.2020.27,GdivB_median,27,2020,MNH1.2020
Residual,0.000100165445408537,0.0100082688517314,14.07,0.00692322141819655,0.706,0.859282424627474,MNH1.2020.27,GdivB_median,27,2020,MNH1.2020
Pedigree,0.000334542756216173,0.0182905100042665,54.67,0.00736461697763666,0.821,0.761657840549989,MNH1.2020.27,GdivR_mean,27,2020,MNH1.2020
Pass,5.840324243109e-05,0.00764220141262254,9.54,0.00736461697763666,0.821,0.761657840549989,MNH1.2020.27,GdivR_mean,27,2020,MNH1.2020
Range,5.1853382078877e-05,0.00720092925106732,8.47,0.00736461697763666,0.821,0.761657840549989,MNH1.2020.27,GdivR_mean,27,2020,MNH1.2020
Replicate,2.12912714351204e-05,0.00461424657285677,3.48,0.00736461697763666,0.821,0.761657840549989,MNH1.2020.27,GdivR_mean,27,2020,MNH1.2020
Residual,0.000145851649679549,0.0120769056334621,23.83,0.00736461697763666,0.821,0.761657840549989,MNH1.2020.27,GdivR_mean,27,2020,MNH1.2020
Pedigree,6.15195687468449e-05,0.00784344112917569,39.71,0.00487602447475162,0.712,0.678545373475644,MNH1.2020.27,GdivR_median,27,2020,MNH1.2020
Pass,1.79474049132202e-05,0.00423643776222668,11.58,0.00487602447475162,0.712,0.678545373475644,MNH1.2020.27,GdivR_median,27,2020,MNH1.2020
Range,1.23087086028125e-05,0.00350837691857824,7.94,0.00487602447475162,0.712,0.678545373475644,MNH1.2020.27,GdivR_median,27,2020,MNH1.2020
Replicate,1.33535571826615e-05,0.00365425193201858,8.62,0.00487602447475162,0.712,0.678545373475644,MNH1.2020.27,GdivR_median,27,2020,MNH1.2020
Residual,4.98040097593685e-05,0.00705719560160894,32.15,0.00487602447475162,0.712,0.678545373475644,MNH1.2020.27,GdivR_median,27,2020,MNH1.2020
Pedigree,8.66261484245228e-06,0.00294323204019871,19.71,0.00203289820418019,0.677,0.811950395080168,MNH1.2020.27,GCC_mean,27,2020,MNH1.2020
Pass,4.97453883228186e-06,0.00223036742091564,11.32,0.00203289820418019,0.677,0.811950395080168,MNH1.2020.27,GCC_mean,27,2020,MNH1.2020
Range,1.2638353860852e-05,0.00355504625298349,28.75,0.00203289820418019,0.677,0.811950395080168,MNH1.2020.27,GCC_mean,27,2020,MNH1.2020
Replicate,9.41211217140807e-06,0.0030679165848191,21.41,0.00203289820418019,0.677,0.811950395080168,MNH1.2020.27,GCC_mean,27,2020,MNH1.2020
Residual,8.26533594551282e-06,0.0028749497292149,18.8,0.00203289820418019,0.677,0.811950395080168,MNH1.2020.27,GCC_mean,27,2020,MNH1.2020
Pedigree,5.40103754551833e-06,0.0023240132412528,23.29,0.00137734134432184,0.724,0.822788234708705,MNH1.2020.27,GCC_median,27,2020,MNH1.2020
Pass,1.81217531304128e-06,0.00134617061067358,7.81,0.00137734134432184,0.724,0.822788234708705,MNH1.2020.27,GCC_median,27,2020,MNH1.2020
Range,6.86036040104289e-06,0.00261922897071693,29.58,0.00137734134432184,0.724,0.822788234708705,MNH1.2020.27,GCC_median,27,2020,MNH1.2020
Replicate,5.00900241226643e-06,0.00223808007280044,21.6,0.00137734134432184,0.724,0.822788234708705,MNH1.2020.27,GCC_median,27,2020,MNH1.2020
Residual,4.10999668986983e-06,0.00202731267688776,17.72,0.00137734134432184,0.724,0.822788234708705,MNH1.2020.27,GCC_median,27,2020,MNH1.2020
Pedigree,7.38762327967278e-05,0.00859512843398677,43.34,0.00560044796917526,0.699,0.626319106470276,MNH1.2020.27,GLI_mean,27,2020,MNH1.2020
Pass,1.79589499196604e-05,0.00423780012738453,10.54,0.00560044796917526,0.699,0.626319106470276,MNH1.2020.27,GLI_mean,27,2020,MNH1.2020
Range,1.02754050602185e-05,0.00320552726711512,6.03,0.00560044796917526,0.699,0.626319106470276,MNH1.2020.27,GLI_mean,27,2020,MNH1.2020
Replicate,4.65235734254242e-06,0.0021569323917412,2.73,0.00560044796917526,0.699,0.626319106470276,MNH1.2020.27,GLI_mean,27,2020,MNH1.2020
Residual,6.36979972602543e-05,0.00798110250906817,37.37,0.00560044796917526,0.699,0.626319106470276,MNH1.2020.27,GLI_mean,27,2020,MNH1.2020
Pedigree,2.61933246989629e-05,0.00511794145130275,23.32,0.00302280883522606,0.725,0.823384539410134,MNH1.2020.27,GLI_median,27,2020,MNH1.2020
Pass,8.77666779130383e-06,0.00296254414166335,7.81,0.00302280883522606,0.725,0.823384539410134,MNH1.2020.27,GLI_median,27,2020,MNH1.2020
Range,3.33794392092757e-05,0.00577749419811701,29.72,0.00302280883522606,0.725,0.823384539410134,MNH1.2020.27,GLI_median,27,2020,MNH1.2020
Replicate,2.41219547310113e-05,0.00491141066609292,21.48,0.00302280883522606,0.725,0.823384539410134,MNH1.2020.27,GLI_median,27,2020,MNH1.2020
Residual,1.98350536403267e-05,0.0044536562103879,17.66,0.00302280883522606,0.725,0.823384539410134,MNH1.2020.27,GLI_median,27,2020,MNH1.2020
Pedigree,3.26174433228028e-05,0.00571116829753798,56.13,0.00195542939825373,0.851,0.803221957090943,MNH1.2020.27,MExG_mean,27,2020,MNH1.2020
Pass,1.11614801877511e-05,0.00334088015165931,19.21,0.00195542939825373,0.851,0.803221957090943,MNH1.2020.27,MExG_mean,27,2020,MNH1.2020
Range,2.4745013493864e-06,0.00157305478270351,4.26,0.00195542939825373,0.851,0.803221957090943,MNH1.2020.27,MExG_mean,27,2020,MNH1.2020
Replicate,4.25895788441335e-07,0.000652606917249071,0.73,0.00195542939825373,0.851,0.803221957090943,MNH1.2020.27,MExG_mean,27,2020,MNH1.2020
Residual,1.14357747325288e-05,0.00338168223411496,19.68,0.00195542939825373,0.851,0.803221957090943,MNH1.2020.27,MExG_mean,27,2020,MNH1.2020
Pedigree,9.22814087871378e-06,0.00303778552217134,24.03,0.00253285547842422,0.613,0.697085936075677,MNH1.2020.27,MExG_median,27,2020,MNH1.2020
Pass,1.07975694469443e-05,0.00328596552735178,28.11,0.00253285547842422,0.613,0.697085936075677,MNH1.2020.27,MExG_median,27,2020,MNH1.2020
Range,2.51945418159452e-06,0.00158727886069037,6.56,0.00253285547842422,0.613,0.697085936075677,MNH1.2020.27,MExG_median,27,2020,MNH1.2020
Replicate,4.22830442907229e-06,0.00205628413140604,11.01,0.00253285547842422,0.613,0.697085936075677,MNH1.2020.27,MExG_median,27,2020,MNH1.2020
Residual,1.16342331140838e-05,0.00341089916504195,30.29,0.00253285547842422,0.613,0.697085936075677,MNH1.2020.27,MExG_median,27,2020,MNH1.2020
Pedigree,0.000110305574539129,0.0105026460732108,38.62,0.00608510095914329,0.732,0.717079945719818,MNH1.2020.27,MGVRI_mean,27,2020,MNH1.2020
Pass,2.95580138004883e-05,0.00543672822573359,10.35,0.00608510095914329,0.732,0.717079945719818,MNH1.2020.27,MGVRI_mean,27,2020,MNH1.2020
Range,3.56793205552671e-05,0.0059732169352257,12.49,0.00608510095914329,0.732,0.717079945719818,MNH1.2020.27,MGVRI_mean,27,2020,MNH1.2020
Replicate,2.92691821746965e-05,0.00541010001522121,10.25,0.00608510095914329,0.732,0.717079945719818,MNH1.2020.27,MGVRI_mean,27,2020,MNH1.2020
Residual,8.08075142367519e-05,0.00898929998591391,28.29,0.00608510095914329,0.732,0.717079945719818,MNH1.2020.27,MGVRI_mean,27,2020,MNH1.2020
Pedigree,8.58443763401478e-05,0.00926522403075866,36.76,0.00566020828620459,0.717,0.710019163546422,MNH1.2020.27,MGVRI_median,27,2020,MNH1.2020
Pass,2.2445514928381e-05,0.00473766977831729,9.61,0.00566020828620459,0.717,0.710019163546422,MNH1.2020.27,MGVRI_median,27,2020,MNH1.2020
Range,2.009776008933e-05,0.00448305254144205,8.61,0.00566020828620459,0.717,0.710019163546422,MNH1.2020.27,MGVRI_median,27,2020,MNH1.2020
Replicate,3.74229340647799e-05,0.00611742871350209,16.02,0.00566020828620459,0.717,0.710019163546422,MNH1.2020.27,MGVRI_median,27,2020,MNH1.2020
Residual,6.7719147203793e-05,0.00822916442925969,29,0.00566020828620459,0.717,0.710019163546422,MNH1.2020.27,MGVRI_median,27,2020,MNH1.2020
Pedigree,3.41725608589107e-06,0.00184858218261755,6.15,0.00293020092528037,0.363,0.783846730930908,MNH1.2020.27,MRCCbyAlper_mean,27,2020,MNH1.2020
Pass,2.91414344970981e-05,0.00539828069824997,52.43,0.00293020092528037,0.363,0.783846730930908,MNH1.2020.27,MRCCbyAlper_mean,27,2020,MNH1.2020
Range,1.10118103829387e-05,0.00331840479491859,19.81,0.00293020092528037,0.363,0.783846730930908,MNH1.2020.27,MRCCbyAlper_mean,27,2020,MNH1.2020
Replicate,9.53283911932029e-15,9.76362592448128e-08,0,0.00293020092528037,0.363,0.783846730930908,MNH1.2020.27,MRCCbyAlper_mean,27,2020,MNH1.2020
Residual,1.20149843702723e-05,0.00346626374793845,21.62,0.00293020092528037,0.363,0.783846730930908,MNH1.2020.27,MRCCbyAlper_mean,27,2020,MNH1.2020
Pedigree,7.78583115012042e-06,0.00279031022470987,4.88,0.00632030182714931,0.235,0.682658815983351,MNH1.2020.27,MRCCbyAlper_median,27,2020,MNH1.2020
Pass,4.58245327771343e-05,0.00676938200850966,28.72,0.00632030182714931,0.235,0.682658815983351,MNH1.2020.27,MRCCbyAlper_median,27,2020,MNH1.2020
Range,5.50054338436071e-05,0.00741656482770879,34.48,0.00632030182714931,0.235,0.682658815983351,MNH1.2020.27,MRCCbyAlper_median,27,2020,MNH1.2020
Replicate,2.88612299021446e-07,0.000537226487639474,0.18,0.00632030182714931,0.235,0.682658815983351,MNH1.2020.27,MRCCbyAlper_median,27,2020,MNH1.2020
Residual,5.06253689647718e-05,0.00711515066353284,31.73,0.00632030182714931,0.235,0.682658815983351,MNH1.2020.27,MRCCbyAlper_median,27,2020,MNH1.2020
Pedigree,8.44084053836229e-05,0.00918740471426087,37.47,0.00505158026188884,0.747,0.746510491618549,MNH1.2020.27,MSRGR_mean,27,2020,MNH1.2020
Pass,1.49745007876806e-05,0.00386969001183306,6.65,0.00505158026188884,0.747,0.746510491618549,MNH1.2020.27,MSRGR_mean,27,2020,MNH1.2020
Range,3.75435123948507e-05,0.00612727609912029,16.67,0.00505158026188884,0.747,0.746510491618549,MNH1.2020.27,MSRGR_mean,27,2020,MNH1.2020
Replicate,3.12249624941604e-05,0.00558793007241147,13.86,0.00505158026188884,0.747,0.746510491618549,MNH1.2020.27,MSRGR_mean,27,2020,MNH1.2020
Residual,5.70984753693475e-05,0.00755635331157481,25.35,0.00505158026188884,0.747,0.746510491618549,MNH1.2020.27,MSRGR_mean,27,2020,MNH1.2020
Pedigree,1.4968980124268e-05,0.00386897662493172,39.84,0.00239569241111844,0.713,0.67935663192034,MNH1.2020.27,MSRGR_median,27,2020,MNH1.2020
Pass,4.3443117789407e-06,0.00208430126875668,11.56,0.00239569241111844,0.713,0.67935663192034,MNH1.2020.27,MSRGR_median,27,2020,MNH1.2020
Range,2.98496040089529e-06,0.0017277037943164,7.94,0.00239569241111844,0.713,0.67935663192034,MNH1.2020.27,MSRGR_median,27,2020,MNH1.2020
Replicate,3.22992217173829e-06,0.0017971984230291,8.6,0.00239569241111844,0.713,0.67935663192034,MNH1.2020.27,MSRGR_median,27,2020,MNH1.2020
Residual,1.20488112726912e-05,0.00347113976565208,32.06,0.00239569241111844,0.713,0.67935663192034,MNH1.2020.27,MSRGR_median,27,2020,MNH1.2020
Pedigree,0.434154683850683,0.658904153766451,21.23,0.60757831935601,0.578,0.690318752403925,MNH1.2020.27,NDI_mean,27,2020,MNH1.2020
Pass,0.223307421338595,0.472554146462175,10.92,0.60757831935601,0.578,0.690318752403925,MNH1.2020.27,NDI_mean,27,2020,MNH1.2020
Range,0.37251189285007,0.610337523711323,18.22,0.60757831935601,0.578,0.690318752403925,MNH1.2020.27,NDI_mean,27,2020,MNH1.2020
Replicate,0.381595052795042,0.61773380415438,18.66,0.60757831935601,0.578,0.690318752403925,MNH1.2020.27,NDI_mean,27,2020,MNH1.2020
Residual,0.63323857740811,0.79576289019287,30.97,0.60757831935601,0.578,0.690318752403925,MNH1.2020.27,NDI_mean,27,2020,MNH1.2020
Pedigree,0.352293089286409,0.593542828519062,36.75,0.362732371060534,0.717,0.709973754041524,MNH1.2020.27,NDI_median,27,2020,MNH1.2020
Pass,0.0921698435988142,0.303594867543597,9.61,0.362732371060534,0.717,0.709973754041524,MNH1.2020.27,NDI_median,27,2020,MNH1.2020
Range,0.0825079235476945,0.287241925121829,8.61,0.362732371060534,0.717,0.709973754041524,MNH1.2020.27,NDI_median,27,2020,MNH1.2020
Replicate,0.153701897053331,0.392048335098277,16.03,0.362732371060534,0.717,0.709973754041524,MNH1.2020.27,NDI_median,27,2020,MNH1.2020
Residual,0.278056706034642,0.527310824879067,29,0.362732371060534,0.717,0.709973754041524,MNH1.2020.27,NDI_median,27,2020,MNH1.2020
Pedigree,2.95743133217344e-05,0.00543822703845053,6.56,0.00568951436195873,0.531,0.884120291802785,MNH1.2020.27,NDRBI_mean,27,2020,MNH1.2020
Pass,1.23706927184179e-05,0.00351719955624043,2.74,0.00568951436195873,0.531,0.884120291802785,MNH1.2020.27,NDRBI_mean,27,2020,MNH1.2020
Range,0.000329756534281189,0.0181591997147779,73.13,0.00568951436195873,0.531,0.884120291802785,MNH1.2020.27,NDRBI_mean,27,2020,MNH1.2020
Replicate,2.69644062851015e-05,0.00519272628636456,5.98,0.00568951436195873,0.531,0.884120291802785,MNH1.2020.27,NDRBI_mean,27,2020,MNH1.2020
Residual,5.22522715395681e-05,0.00722857327137023,11.59,0.00568951436195873,0.531,0.884120291802785,MNH1.2020.27,NDRBI_mean,27,2020,MNH1.2020
Pedigree,2.90615523104212e-06,0.0017047449167081,4.09,0.00191489841955865,0.501,0.918653251769761,MNH1.2020.27,NDRBI_median,27,2020,MNH1.2020
Pass,2.21450356591451e-06,0.00148812081697506,3.12,0.00191489841955865,0.501,0.918653251769761,MNH1.2020.27,NDRBI_median,27,2020,MNH1.2020
Range,4.81308295528539e-05,0.0069376386150371,67.75,0.00191489841955865,0.501,0.918653251769761,MNH1.2020.27,NDRBI_median,27,2020,MNH1.2020
Replicate,1.20125762688582e-05,0.00346591636783956,16.91,0.00191489841955865,0.501,0.918653251769761,MNH1.2020.27,NDRBI_median,27,2020,MNH1.2020
Residual,5.77913311991135e-06,0.00240398276198299,8.13,0.00191489841955865,0.501,0.918653251769761,MNH1.2020.27,NDRBI_median,27,2020,MNH1.2020
Pedigree,3.04251514451572e-05,0.00551589987628104,7.3,0.00701744829116161,0.453,0.82342637848127,MNH1.2020.27,NGBDI_mean,27,2020,MNH1.2020
Pass,2.23615834486745e-05,0.00472880359590822,5.37,0.00701744829116161,0.453,0.82342637848127,MNH1.2020.27,NGBDI_mean,27,2020,MNH1.2020
Range,0.000243272102518226,0.0155971825185905,58.39,0.00701744829116161,0.453,0.82342637848127,MNH1.2020.27,NGBDI_mean,27,2020,MNH1.2020
Replicate,4.70172215837421e-05,0.00685691049844915,11.28,0.00701744829116161,0.453,0.82342637848127,MNH1.2020.27,NGBDI_mean,27,2020,MNH1.2020
Residual,7.35684255160644e-05,0.00857720382852503,17.66,0.00701744829116161,0.453,0.82342637848127,MNH1.2020.27,NGBDI_mean,27,2020,MNH1.2020
Pedigree,3.16948744386023e-05,0.00562982010712618,13.81,0.00387679613349875,0.679,0.869575381608318,MNH1.2020.27,NGBDI_median,27,2020,MNH1.2020
Pass,1.04467751921529e-05,0.00323214714890163,4.55,0.00387679613349875,0.679,0.869575381608318,MNH1.2020.27,NGBDI_median,27,2020,MNH1.2020
Range,0.000121838060738455,0.0110380279370209,53.09,0.00387679613349875,0.679,0.869575381608318,MNH1.2020.27,NGBDI_median,27,2020,MNH1.2020
Replicate,3.55759446056548e-05,0.00596455736879568,15.5,0.00387679613349875,0.679,0.869575381608318,MNH1.2020.27,NGBDI_median,27,2020,MNH1.2020
Residual,2.99306658151487e-05,0.00547089259766162,13.04,0.00387679613349875,0.679,0.869575381608318,MNH1.2020.27,NGBDI_median,27,2020,MNH1.2020
Pedigree,2.64991070023264e-05,0.00514772833416123,21.23,0.0047466932252754,0.578,0.690313205641769,MNH1.2020.27,NGRDI_mean,27,2020,MNH1.2020
Pass,1.36292514756394e-05,0.00369178161266879,10.92,0.0047466932252754,0.578,0.690313205641769,MNH1.2020.27,NGRDI_mean,27,2020,MNH1.2020
Range,2.27311864883423e-05,0.00476772340728175,18.21,0.0047466932252754,0.578,0.690313205641769,MNH1.2020.27,NGRDI_mean,27,2020,MNH1.2020
Replicate,2.32937473055646e-05,0.00482635963284592,18.66,0.0047466932252754,0.578,0.690313205641769,MNH1.2020.27,NGRDI_mean,27,2020,MNH1.2020
Residual,3.86499007827609e-05,0.00621690443731934,30.97,0.0047466932252754,0.578,0.690313205641769,MNH1.2020.27,NGRDI_mean,27,2020,MNH1.2020
Pedigree,2.15024086852623e-05,0.00463706897568522,36.75,0.00283383023899643,0.717,0.709961159640289,MNH1.2020.27,NGRDI_median,27,2020,MNH1.2020
Pass,5.62560404013656e-06,0.00237183558454977,9.61,0.00283383023899643,0.717,0.709961159640289,MNH1.2020.27,NGRDI_median,27,2020,MNH1.2020
Range,5.03609828463835e-06,0.00224412528274122,8.61,0.00283383023899643,0.717,0.709961159640289,MNH1.2020.27,NGRDI_median,27,2020,MNH1.2020
Replicate,9.37802658974901e-06,0.00306235637863215,16.03,0.00283383023899643,0.717,0.709961159640289,MNH1.2020.27,NGRDI_median,27,2020,MNH1.2020
Residual,1.6971116309532e-05,0.00411960147460067,29,0.00283383023899643,0.717,0.709961159640289,MNH1.2020.27,NGRDI_median,27,2020,MNH1.2020
Pedigree,6.03487142949134e-05,0.0077684434924194,7,0.00748815558303249,0.562,0.890826648544331,MNH1.2020.27,NRMBI_mean,27,2020,MNH1.2020
Pass,2.64240791561264e-05,0.00514043569711035,3.06,0.00748815558303249,0.562,0.890826648544331,MNH1.2020.27,NRMBI_mean,27,2020,MNH1.2020
Range,0.00058862856470849,0.0242616686299292,68.26,0.00748815558303249,0.562,0.890826648544331,MNH1.2020.27,NRMBI_mean,27,2020,MNH1.2020
Replicate,9.2833618288754e-05,0.00963502040935846,10.76,0.00748815558303249,0.562,0.890826648544331,MNH1.2020.27,NRMBI_mean,27,2020,MNH1.2020
